11:58:18, 6.55, 101.30, 464.32
11:58:18, 6.55, 101.50, 465.24
11:58:19, 6.55, 101.70, 466.15
11:58:20, 6.55, 101.90, 467.07
11:58:21, 6.55, 102.10, 467.99
11:58:22, 6.55, 102.10, 467.99
11:58:22, 6.54, 102.30, 468.62
11:58:23, 6.54, 102.30, 468.62
11:58:24, 6.54, 102.40, 469.07
11:58:25, 6.54, 102.70, 470.16
11:58:26, 6.54, 102.90, 471.08
11:58:26, 6.54, 102.90, 471.08
11:58:27, 6.54, 102.80, 470.62
11:58:28, 6.54, 102.70, 469.87
11:58:29, 6.54, 102.50, 468.96
11:58:30, 6.53, 102.40, 468.21
11:58:30, 6.53, 102.30, 467.47
11:58:31, 6.53, 102.00, 466.10
11:58:32, 6.52, 101.60, 463.99
11:58:33, 6.52, 101.60, 463.70
11:58:34, 6.52, 101.50, 463.53
11:58:34, 6.52, 101.40, 462.79
11:58:35, 6.52, 101.20, 461.88
11:58:36, 6.52, 101.10, 461.42
11:58:37, 6.52, 101.10, 461.14
11:58:38, 6.52, 101.20, 461.59
11:58:38, 6.51, 101.20, 461.31
11:58:39, 6.51, 101.10, 460.85
11:58:40, 6.51, 100.10, 456.30
11:58:41, 6.51, 99.40, 452.83
11:58:42, 6.50, 100.30, 456.65
11:58:42, 6.51, 101.10, 460.57
11:58:43, 6.51, 101.00, 460.12
11:58:44, 6.51, 100.90, 459.66
11:58:45, 6.51, 101.00, 460.40
11:58:46, 6.51, 100.90, 459.66
11:58:46, 6.51, 101.00, 460.12
11:58:47, 6.51, 100.60, 458.58
11:58:48, 6.51, 99.40, 452.83
11:58:49, 6.50, 98.50, 448.18
11:58:50, 6.50, 98.30, 447.54
11:58:50, 6.50, 98.20, 446.81
11:58:51, 6.50, 98.40, 447.72
11:58:52, 6.50, 99.20, 451.36
11:58:53, 6.50, 99.50, 453.00
11:58:54, 6.50, 99.50, 453.00
11:58:55, 6.50, 100.00, 455.28
11:58:55, 6.51, 100.90, 459.66
11:58:56, 6.51, 101.30, 461.48
11:58:57, 6.51, 101.20, 461.03
11:58:58, 6.50, 101.10, 460.29
11:58:59, 6.50, 101.00, 459.83
11:58:59, 6.50, 100.80, 458.92
11:59:0, 6.50, 101.10, 460.29
11:59:1, 6.50, 101.20, 460.46
11:59:2, 6.50, 101.60, 462.28
11:59:3, 6.50, 101.80, 463.19
11:59:3, 6.50, 102.10, 464.56
11:59:4, 6.50, 102.30, 465.47
11:59:5, 6.50, 102.80, 467.74
11:59:6, 6.50, 103.20, 469.56
11:59:7, 6.50, 103.40, 470.47
11:59:7, 6.50, 103.40, 470.47
11:59:8, 6.50, 103.50, 470.93
11:59:9, 6.50, 103.60, 471.38
11:59:10, 6.50, 103.70, 471.54
11:59:11, 6.50, 103.90, 472.45
11:59:11, 6.50, 104.10, 473.36
11:59:12, 6.50, 104.30, 474.57
11:59:13, 6.50, 104.20, 474.11
11:59:14, 6.50, 104.20, 473.82
11:59:15, 6.50, 103.90, 472.45
11:59:15, 6.50, 103.80, 472.00
11:59:16, 6.50, 103.80, 472.00
11:59:17, 6.50, 103.90, 472.45
11:59:18, 6.50, 103.90, 472.45
11:59:19, 6.50, 104.00, 472.91
11:59:19, 6.50, 103.80, 472.00
11:59:20, 6.49, 103.50, 470.35
11:59:21, 6.49, 98.50, 447.35
11:59:22, 6.45, 86.80, 392.02
11:59:23, 6.40, 76.90, 344.73
11:59:23, 6.38, 79.00, 352.81
11:59:24, 6.42, 89.60, 402.41
11:59:25, 6.46, 98.90, 447.50
11:59:26, 6.49, 103.20, 468.69
11:59:27, 6.50, 104.10, 473.36
11:59:27, 6.50, 104.00, 472.91
11:59:28, 6.49, 103.60, 470.80
11:59:29, 6.49, 103.30, 469.44
11:59:30, 6.49, 102.90, 467.33
11:59:31, 6.49, 101.40, 460.52
11:59:31, 6.48, 97.40, 441.53
11:59:32, 6.46, 94.60, 428.05
11:59:33, 6.45, 90.80, 409.83
11:59:34, 6.44, 89.10, 401.66
11:59:35, 6.44, 89.20, 401.86
11:59:36, 6.43, 86.70, 390.36
11:59:36, 6.42, 82.00, 368.51
11:59:37, 6.40, 75.00, 335.79
11:59:38, 6.34, 64.50, 286.43
11:59:39, 6.30, 60.60, 267.25
11:59:40, 6.28, 55.30, 243.25
11:59:40, 6.23, 46.20, 201.41
11:59:41, 6.17, 42.20, 182.20
11:59:42, 6.15, 39.30, 169.24
11:59:43, 6.11, 34.80, 148.79
11:59:44, 6.06, 32.30, 137.11
11:59:44, 6.05, 31.50, 133.45
11:59:45, 6.05, 30.90, 130.82
11:59:46, 6.04, 30.30, 128.11
11:59:47, 6.03, 29.90, 126.25
11:59:48, 6.03, 29.50, 124.56
11:59:48, 6.03, 29.10, 122.79
11:59:49, 6.02, 29.10, 122.71
11:59:50, 6.03, 28.90, 121.95
11:59:51, 6.03, 28.80, 121.52
11:59:52, 6.03, 28.80, 121.52
11:59:52, 6.03, 28.70, 121.10
11:59:53, 6.03, 28.70, 121.10
11:59:54, 6.03, 28.70, 121.10
11:59:55, 6.03, 28.70, 121.10
11:59:56, 6.03, 28.70, 121.18
11:59:56, 6.03, 28.70, 121.18
11:59:57, 6.04, 28.80, 121.69
11:59:58, 6.04, 29.00, 122.61
11:59:59, 6.04, 29.20, 123.54
12:0:0, 6.05, 29.40, 124.47
12:0:0, 6.05, 29.50, 124.97
12:0:1, 6.05, 29.70, 125.82
12:0:2, 6.06, 30.00, 127.26
