13:40:38, 6.14, 27.10, 116.48
13:40:38, 6.14, 27.20, 116.91
13:40:39, 6.14, 27.20, 116.98
13:40:40, 6.14, 27.10, 116.48
13:40:41, 6.14, 27.20, 116.98
13:40:42, 6.14, 27.20, 116.98
13:40:42, 6.14, 27.20, 116.91
13:40:43, 6.14, 27.20, 116.98
13:40:44, 6.14, 27.30, 117.41
13:40:45, 6.14, 27.20, 116.98
13:40:46, 6.14, 27.30, 117.41
13:40:47, 6.14, 27.40, 117.84
13:40:47, 6.14, 27.40, 117.84
13:40:48, 6.14, 27.50, 118.27
13:40:49, 6.14, 27.50, 118.27
13:40:50, 6.14, 27.60, 118.70
13:40:51, 6.15, 27.60, 118.78
13:40:51, 6.14, 27.60, 118.70
13:40:52, 6.15, 27.70, 119.21
13:40:53, 6.15, 27.80, 119.64
13:40:54, 6.15, 27.80, 119.64
13:40:55, 6.15, 27.80, 119.64
13:40:55, 6.15, 27.90, 120.15
13:40:56, 6.15, 28.00, 120.58
13:40:57, 6.15, 28.10, 120.93
13:40:58, 6.15, 28.10, 121.01
13:40:59, 6.15, 28.20, 121.44
13:40:59, 6.16, 28.30, 121.95
13:41:0, 6.16, 28.30, 121.95
13:41:1, 6.16, 28.40, 122.38
13:41:2, 6.16, 28.50, 122.81
13:41:3, 6.16, 28.60, 123.24
13:41:3, 6.16, 28.70, 123.75
13:41:4, 6.16, 28.80, 124.19
13:41:5, 6.16, 28.80, 124.19
13:41:6, 6.16, 28.90, 124.62
13:41:7, 6.16, 29.00, 125.13
13:41:7, 6.16, 29.10, 125.56
13:41:8, 6.16, 29.20, 125.99
13:41:9, 6.16, 29.20, 125.99
13:41:10, 6.17, 29.30, 126.51
13:41:11, 6.17, 29.40, 126.94
13:41:11, 6.17, 29.50, 127.45
13:41:12, 6.17, 29.60, 127.88
13:41:13, 6.17, 29.70, 128.32
13:41:14, 6.17, 29.90, 129.18
13:41:15, 6.18, 30.00, 129.70
13:41:15, 6.18, 30.10, 130.13
13:41:16, 6.18, 30.20, 130.65
13:41:17, 6.18, 30.40, 131.51
13:41:18, 6.18, 30.60, 132.38
13:41:19, 6.18, 30.80, 133.33
13:41:19, 6.18, 31.10, 134.63
13:41:20, 6.19, 31.30, 135.58
13:41:21, 6.19, 31.50, 136.53
13:41:22, 6.20, 31.80, 137.92
13:41:23, 6.20, 32.20, 139.75
13:41:23, 6.20, 32.70, 142.01
13:41:24, 6.21, 33.30, 144.80
13:41:25, 6.22, 33.90, 147.60
13:41:26, 6.23, 34.50, 150.41
13:41:27, 6.23, 34.80, 151.81
13:41:28, 6.23, 35.30, 153.99
13:41:28, 6.24, 36.30, 158.66
13:41:29, 6.25, 37.20, 162.80
13:41:30, 6.26, 37.60, 164.76
13:41:31, 6.26, 37.70, 165.31
13:41:32, 6.27, 38.70, 169.80
13:41:32, 6.29, 41.40, 182.23
13:41:33, 6.32, 45.40, 200.85
13:41:34, 6.35, 48.50, 215.51
13:41:35, 6.37, 52.60, 234.62
13:41:36, 6.41, 57.90, 259.72
13:41:36, 6.45, 65.80, 296.99
13:41:37, 6.49, 70.80, 321.74
13:41:38, 6.49, 66.70, 303.11
13:41:39, 6.45, 58.30, 263.31
13:41:40, 6.40, 50.60, 226.55
13:41:40, 6.36, 46.50, 206.89
13:41:41, 6.32, 42.80, 189.47
13:41:42, 6.29, 38.90, 171.22
13:41:43, 6.26, 36.80, 161.15
13:41:44, 6.24, 35.90, 156.91
13:41:44, 6.24, 35.60, 155.40
13:41:45, 6.24, 35.60, 155.40
13:41:46, 6.24, 35.90, 156.81
13:41:47, 6.24, 36.00, 157.25
13:41:48, 6.24, 36.10, 157.68
13:41:48, 6.24, 36.30, 158.66
13:41:49, 6.25, 36.30, 158.76
13:41:50, 6.24, 36.00, 157.35
13:41:51, 6.24, 35.60, 155.50
13:41:52, 6.24, 35.40, 154.53
13:41:52, 6.24, 35.10, 153.22
13:41:53, 6.23, 34.80, 151.81
13:41:54, 6.23, 34.70, 151.38
13:41:55, 6.23, 35.00, 152.68
13:41:56, 6.24, 35.20, 153.66
13:41:56, 6.24, 35.90, 156.81
13:41:57, 6.25, 37.30, 163.24
13:41:58, 6.28, 40.30, 177.05
13:41:59, 6.30, 43.40, 191.52
13:42:0, 6.33, 45.90, 203.32
13:42:0, 6.35, 50.10, 222.76
13:42:1, 6.40, 59.40, 266.11
13:42:2, 6.47, 73.20, 331.63
13:42:3, 6.55, 88.90, 407.48
13:42:4, 6.60, 96.50, 445.56
13:42:4, 6.61, 97.00, 448.68
13:42:5, 6.60, 95.00, 438.90
13:42:6, 6.59, 93.70, 432.37
13:42:7, 6.59, 93.60, 431.65
13:42:8, 6.59, 97.40, 449.44
13:42:9, 6.60, 100.30, 463.67
13:42:9, 6.61, 101.40, 469.04
13:42:10, 6.61, 102.50, 474.41
13:42:11, 6.61, 103.10, 477.19
13:42:12, 6.61, 104.40, 483.20
13:42:13, 6.62, 106.00, 490.91
13:42:13, 6.62, 106.60, 493.98
13:42:14, 6.62, 106.20, 492.13
13:42:15, 6.62, 106.00, 490.91
13:42:16, 6.62, 106.30, 492.30
13:42:17, 6.61, 106.60, 493.39
13:42:17, 6.61, 106.60, 493.39
13:42:18, 6.61, 106.60, 493.09
13:42:19, 6.61, 106.60, 493.09
13:42:20, 6.60, 106.50, 492.33
13:42:21, 6.60, 106.40, 491.87
13:42:21, 6.60, 106.30, 491.40
13:42:22, 6.60, 106.30, 491.11
13:42:23, 6.60, 106.20, 490.64
13:42:24, 6.60, 106.10, 489.88
13:42:25, 6.60, 105.80, 488.50
13:42:25, 6.60, 106.30, 490.81
13:42:26, 6.60, 106.00, 489.42
13:42:27, 6.60, 105.90, 488.96
13:42:28, 6.60, 105.80, 488.50
13:42:29, 6.60, 105.90, 488.96
13:42:29, 6.59, 105.80, 488.20
13:42:30, 6.59, 105.60, 487.28
13:42:31, 6.59, 105.50, 486.82
13:42:32, 6.59, 105.60, 486.98
13:42:33, 6.59, 105.60, 487.28
13:42:33, 6.59, 105.50, 486.52
13:42:34, 6.59, 105.50, 486.52
13:42:35, 6.59, 105.30, 485.60
13:42:36, 6.59, 105.40, 486.06
13:42:37, 6.58, 105.30, 485.31
13:42:37, 6.58, 105.40, 485.77
13:42:38, 6.58, 105.30, 485.01
13:42:39, 6.58, 105.20, 484.55
13:42:40, 6.58, 105.30, 484.72
13:42:41, 6.58, 105.30, 484.72
13:42:41, 6.58, 105.20, 484.26
13:42:42, 6.58, 105.10, 483.80
13:42:43, 6.58, 105.10, 483.80
13:42:44, 6.57, 105.00, 483.04
13:42:45, 6.57, 105.00, 483.04
13:42:45, 6.57, 104.90, 482.58
13:42:46, 6.57, 104.80, 482.12
13:42:47, 6.57, 104.90, 482.29
13:42:48, 6.57, 104.80, 481.83
13:42:49, 6.56, 104.60, 480.62
13:42:50, 6.56, 104.60, 480.62
13:42:50, 6.56, 104.60, 480.62
13:42:51, 6.56, 104.50, 480.16
13:42:52, 6.56, 104.40, 479.40
13:42:53, 6.56, 104.30, 478.95
13:42:54, 6.56, 104.20, 478.49
13:42:54, 6.56, 104.20, 478.19
13:42:55, 6.56, 104.20, 478.19
13:42:56, 6.56, 104.10, 477.74
13:42:57, 6.56, 104.00, 477.28
13:42:58, 6.56, 103.90, 476.82
13:42:58, 6.55, 103.80, 476.07
13:42:59, 6.55, 103.70, 475.61
13:43:0, 6.55, 103.60, 474.86
13:43:1, 6.55, 103.60, 474.86
13:43:2, 6.54, 103.60, 474.57
13:43:2, 6.55, 103.50, 474.40
13:43:3, 6.55, 103.50, 474.40
13:43:4, 6.54, 103.50, 474.11
13:43:5, 6.54, 103.40, 473.65
13:43:6, 6.54, 103.40, 473.65
13:43:6, 6.54, 103.50, 473.82
13:43:7, 6.54, 103.40, 473.37
13:43:8, 6.54, 103.30, 472.91
13:43:9, 6.54, 103.20, 472.16
13:43:10, 6.54, 103.30, 472.62
13:43:10, 6.54, 103.20, 472.16
13:43:11, 6.54, 103.20, 472.16
13:43:12, 6.54, 103.30, 472.62
13:43:13, 6.54, 103.20, 472.16
13:43:14, 6.53, 103.20, 471.87
13:43:14, 6.53, 103.20, 471.87
